iter	RMSE
593	0.03403238955
594	0.03402258873
595	0.03401744113
596	0.03401557258
597	0.03401327809
598	0.03400679296
599	0.0340052128
600	0.03400390947
601	0.03399950936
602	0.03399808174
603	0.03398548996
604	0.03398465716
605	0.03398281758
606	0.03397045768
607	0.03394879161
608	0.03394249839
609	0.03393561683
610	0.03393039332
611	0.0339111131
612	0.03390898858
613	0.03390820088
614	0.03390408078
615	0.03389255797
616	0.03388437561
617	0.03387822627
618	0.03386618473
619	0.03386258747
620	0.03385914042
621	0.0338550901
622	0.03384303072
623	0.03383801046
624	0.03383222256
625	0.0338190995
626	0.03380644172
627	0.0338053686
628	0.03378725578
629	0.03378404005
630	0.03377678387
631	0.03377399072
632	0.03376025968
633	0.03374579636
634	0.03372883882
635	0.03372326808
636	0.03371867492
637	0.03371731325
638	0.03371362488
639	0.03370912776
640	0.03370565062
641	0.03369742136
642	0.03369552014
643	0.03369529423
644	0.03368876901
645	0.03367793582
646	0.03367389777
647	0.03366371817
648	0.03365866492
649	0.03365737901
650	0.03365062856
651	0.03364040378
652	0.03362938207
653	0.03362711493
654	0.0336268909
655	0.03361602519
656	0.03361233959
657	0.03360318833
658	0.03359576935
659	0.03358612441
660	0.03357573784
661	0.03355592968
662	0.03355277269
663	0.03354072778
664	0.0335376169
665	0.03353573872
666	0.03353065569
667	0.03352692291
668	0.03352041713
669	0.0335085023
670	0.03350047014
671	0.0334942709
672	0.03349124025
673	0.03348058783
674	0.03347623913
675	0.0334668858
676	0.03346321987
677	0.03345374068
678	0.03344940757
679	0.03344789987
680	0.03344344092
681	0.03343552295
682	0.03339341442
683	0.03338816204
684	0.03338211312
685	0.03334377373
686	0.03334126719
687	0.03333780334
688	0.03332483826
689	0.03331331879
690	0.03330651179
691	0.03329871278
692	0.03329755432
693	0.0332931345
694	0.0332577659
695	0.03325628973
696	0.03325424023
697	0.03324864708
698	0.03324507076
699	0.03324080477
700	0.03323618713
701	0.03323273894
702	0.03322305226
703	0.03318627647
704	0.03318102962
705	0.03317609853
706	0.03316548971
707	0.03312955334
708	0.03312229754
709	0.03311398805
710	0.03310479995
711	0.03310115378
712	0.03309423628
713	0.03308851994
714	0.03308111866
715	0.03307197092
716	0.03307046701
717	0.03306467367
718	0.0330566519
719	0.03304337798
720	0.03304078977
721	0.03302711601
722	0.03300634938
723	0.03299730738
724	0.03299002099
725	0.03298160107
726	0.0329796488
727	0.03297397114
728	0.03297148936
729	0.03296951521
730	0.03296717802
731	0.03295703785
732	0.03294837909
733	0.03293635747
734	0.03293124988
735	0.03290165509
736	0.03289823934
737	0.03289256675
738	0.03289159685
739	0.0328908797
740	0.03288236269
741	0.03288126832
742	0.03287458836
743	0.03287080836
744	0.03286466815
745	0.03285916446
746	0.03285568389
747	0.03284165132
748	0.03283357221
749	0.03282027987
750	0.03281401736
751	0.03281145882
752	0.03280529488
753	0.03280314249
754	0.03279022799
755	0.03278770738
756	0.03277699223
757	0.03277276716
758	0.03276370563
759	0.03275641663
760	0.03275443267
761	0.03274164249
762	0.03273961488
763	0.03273560253
764	0.03273338162
765	0.03270235785
766	0.03269647351
767	0.03269178709
768	0.0326899966
769	0.03268462121
770	0.03267430356
771	0.03267129282
772	0.03266930901
773	0.03266916096
774	0.03266494516
775	0.03265448972
776	0.03264954983
777	0.03264900877
778	0.03264691976
779	0.03264310995
780	0.03264118428
781	0.03263922738
782	0.03263771343
783	0.03263241636
784	0.03262893321
785	0.03262358919
786	0.03262107392
787	0.03261200331
788	0.0326041012
789	0.0325953859
790	0.03259013953
791	0.03258745291
792	0.03258682885
793	0.03257182049
794	0.03255862255
795	0.03254622056
796	0.03254141803
797	0.03253768823
798	0.03252736576
799	0.03252021961
800	0.03251879517
801	0.03251613166
802	0.03251484242
803	0.03249942666
804	0.03248754959
805	0.03248248422
806	0.03247687482
807	0.03247495263
808	0.03246433036
809	0.03245885474
810	0.03245464652
811	0.03245167135
812	0.03244661268
813	0.03243746127
814	0.0324320674
815	0.03241401244
816	0.03240844983
817	0.03239988918
818	0.03239844948
819	0.03238808668
820	0.03238291073
821	0.03237780986
822	0.03237407359
823	0.03237220518
824	0.03236481354
825	0.03236458492
826	0.03236023694
827	0.03235728133
828	0.03235580671
829	0.03235222184
830	0.03234234279
831	0.03232013369
832	0.0323149701
833	0.03230460795
834	0.03230214914
835	0.03229835262
836	0.03229485622
837	0.03228832976
838	0.03228397492
839	0.03228101397
840	0.03227328569
841	0.03227032895
842	0.0322616218
843	0.03225529367
844	0.03225283431
845	0.03224866325
846	0.03224407229
847	0.03224399281
848	0.03223388469
849	0.03223141385
850	0.03222731751
851	0.03222436879
852	0.03221458436
853	0.03221018369
854	0.03220565024
855	0.03219740883
856	0.03219273136
857	0.03218831435
858	0.0321658695
859	0.03216525357
860	0.0321585411
861	0.03215719728
862	0.03215338253
863	0.03215101681
864	0.03214845275
865	0.03213808236
866	0.0321309003
867	0.03212478129
868	0.03212120944
869	0.03211307985
870	0.03210906595
871	0.03210522004
872	0.03210045971
873	0.03209867378
874	0.0320958776
875	0.03209276939
876	0.03209066539
877	0.03206044959
878	0.03204094794
879	0.03204070978
880	0.03203563382
881	0.03203131669
882	0.03202771221
883	0.03202229205
884	0.03202064985
885	0.03201365969
886	0.03201195451
887	0.03200831958
888	0.03199965259
889	0.03199507672
890	0.0319911872
891	0.03196869015
892	0.03196669496
893	0.03196000214
894	0.03195490993
895	0.03193675936
896	0.03192670608
897	0.03191946094
898	0.03191793558
899	0.03191686599
900	0.03191285355
901	0.03191214176
902	0.03189816878
903	0.03189138312
904	0.03189017881
905	0.03188795407
906	0.03187684073
907	0.03187536721
908	0.03187396321
909	0.03187043618
910	0.03184901978
911	0.03184474664
912	0.03183938294
913	0.03183652481
914	0.03182854681
915	0.03182394921
916	0.03182298915
917	0.03181870531
918	0.03181656789
919	0.03179377555
920	0.03178701913
921	0.03177863324
922	0.03177173197
923	0.03176782925
924	0.03176335191
925	0.03176058352
926	0.03174348587
927	0.03173127879
928	0.03172736103
929	0.03172563337
930	0.03171698517
931	0.03171505252
932	0.03170919315
933	0.0317064391
934	0.03170448251
935	0.03169086895
936	0.03168410158
937	0.03167307986
938	0.03166362988
939	0.03165437051
940	0.03165052723
941	0.03164295305
942	0.03164173387
943	0.03162770718
944	0.03162038661
945	0.03161509053
946	0.03161117502
947	0.03160832996
948	0.03160637007
949	0.03159819893
950	0.03159154464
951	0.03158863964
952	0.03158363301
953	0.03157735439
954	0.0315577973
955	0.03155311107
956	0.03154774028
957	0.03154480883
958	0.0315428306
959	0.03152194042
960	0.03151656427
961	0.03150893827
962	0.03150392088
963	0.03150175429
964	0.03147467313
965	0.03147269802
966	0.031471293
967	0.03147090054
968	0.03146072448
969	0.03146035436
970	0.03145641327
971	0.0314501388
972	0.03144606802
973	0.0314440558
974	0.03144264321
975	0.03143223222
976	0.03142859234
977	0.03142525596
978	0.03142050827
979	0.03141823138
980	0.03141664512
981	0.03139828732
982	0.03139441764
983	0.03138731683
984	0.03137995959
985	0.03137443411
986	0.03137250333
987	0.03136720289
988	0.03136271822
989	0.03136081777
990	0.03135184909
991	0.03134746767
992	0.03134253704
993	0.03133937425
994	0.03133287708
995	0.03132348091
996	0.03132133907
997	0.0313154713
998	0.03131416582
999	0.0313091374
